2017-07-12T16:00:29+0000,980601328736431_1061400390656524,"Even if you don’t smoke, you could be breathing in the deadly mix by being around smokers. http://bit.ly/2uLBK8C #cigarettes",2017-07-14T02:03:41+0000,Bea Hamer,Docs told George to stay away from cigs..second hand...
2017-07-12T16:00:29+0000,980601328736431_1061400390656524,"Even if you don’t smoke, you could be breathing in the deadly mix by being around smokers. http://bit.ly/2uLBK8C #cigarettes",2017-07-14T11:02:52+0000,David Pelletier,Unfortunately people had to take in the second hand smoke from me. And they were people that I really care deeply about. I Apparently didn't care!!! I do NOW.
2017-07-11T22:00:36+0000,980601328736431_1060813927381837,"Smokers die about 12% earlier than non-smokers. When someone dies from #tobacco use, we lose them too soon. http://bit.ly/2undqdO",2017-07-13T03:20:07+0000,Jeanne Conklin-Grant,My father and brother both died earlier than they should have if it hadn't been for smoking.
2017-07-11T22:00:36+0000,980601328736431_1060813927381837,"Smokers die about 12% earlier than non-smokers. When someone dies from #tobacco use, we lose them too soon. http://bit.ly/2undqdO",2017-07-13T11:21:49+0000,Geno Franco,"I lost just about my whole family to heart diseas and cancer,but my only question about this post is, wtf does a cross dresser have to do with this???"
2017-07-11T20:00:24+0000,980601328736431_1060768124053084,"#Tobacco use causes ~20% of all US deaths-more than AIDS, alcohol, car accidents, homicides & illegal drugs combined http://bit.ly/2sDLTYh",2017-07-12T16:30:09+0000,Steven Willow,Bullshit
2017-07-11T20:00:24+0000,980601328736431_1060768124053084,"#Tobacco use causes ~20% of all US deaths-more than AIDS, alcohol, car accidents, homicides & illegal drugs combined http://bit.ly/2sDLTYh",2017-07-13T02:47:33+0000,Sarada Doering,"It killed my mother. 
If you can, give it up, help save tour health and maybe your life."
2017-07-11T16:01:04+0000,980601328736431_1060640587399171,"Secondhand smoke causes 40000+ US deaths per year, and 75% are from coronary heart disease. http://bit.ly/2tO0Xmt #cigs",2017-07-12T12:08:08+0000,Sarada Doering,"Be healthier, don't smoke."
2017-07-11T16:01:04+0000,980601328736431_1060640587399171,"Secondhand smoke causes 40000+ US deaths per year, and 75% are from coronary heart disease. http://bit.ly/2tO0Xmt #cigs",2017-07-12T13:08:11+0000,Merriettice Andrus,"THIS IS TRUE....I AM ALLERGIC TO CIGARETTE SMOKE AND HAVE TO STAY AWAY FROM SMOKERS....THEY DO NOT BEIEVE ME WHEN I TELL THEM.....BUT THEN AGAIN, THE PACKS OF CIGARETTES THAT THEY SMOKE HAS WARNINGS ON IT SINCE THE 1960'S...."
2017-07-11T16:01:04+0000,980601328736431_1060640587399171,"Secondhand smoke causes 40000+ US deaths per year, and 75% are from coronary heart disease. http://bit.ly/2tO0Xmt #cigs",2017-07-12T18:53:11+0000,Mary Till,I try to keep away when I see them but I have a landlady who refuses to quit.Maybe God will show her the way.
2017-07-10T22:00:22+0000,980601328736431_1060154484114448,"If nobody smoked, about 30% of cancer deaths in the US could be prevented. http://bit.ly/2tjDpTx #cigarettes",2017-07-11T17:00:07+0000,Suellen Poole,Amen! ❤️
2017-07-10T22:00:22+0000,980601328736431_1060154484114448,"If nobody smoked, about 30% of cancer deaths in the US could be prevented. http://bit.ly/2tjDpTx #cigarettes",2017-07-11T17:00:51+0000,Jennie Wilman,"I agree but people won't listen.i didn't either when I smoked 
Found an excuse to keep smoking
I stopped 17 yrs ago.reason is I wanted to be healthy and was afraid i' d have to walk around with oxygen strapped to my back."
2017-07-10T22:00:22+0000,980601328736431_1060154484114448,"If nobody smoked, about 30% of cancer deaths in the US could be prevented. http://bit.ly/2tjDpTx #cigarettes",2017-07-12T21:05:20+0000,Tim Brixey,And we would die financially as a country if everyone quit smoking
2017-07-10T20:00:20+0000,980601328736431_1060092980787265,Over 100 million non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2sG6dUj #tobacco,2017-07-11T05:18:12+0000,Shane Glaze,only by choice. if they took a job in a smoking environment they made that choice.
2017-07-10T20:00:20+0000,980601328736431_1060092980787265,Over 100 million non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2sG6dUj #tobacco,2017-07-12T05:10:45+0000,Sarada Doering,"Sure would be great if no one smoked. It is a stinky, dirty, even deadly habit. I know because it killed my mom."
2017-07-10T16:00:13+0000,980601328736431_1059950577468172,"Even occasional #smoking can hurt you. If nobody smoked, about 160,000 US cancer deaths could be prevented. http://bit.ly/2tKbPl9",2017-07-11T03:01:14+0000,Jimmy Justice,I hate cancer.
2017-07-10T16:00:13+0000,980601328736431_1059950577468172,"Even occasional #smoking can hurt you. If nobody smoked, about 160,000 US cancer deaths could be prevented. http://bit.ly/2tKbPl9",2017-07-12T14:47:24+0000,Karen Windsor,I disagree with this.  There are many who have had cancer who never smoked or drank.
2017-07-09T22:00:21+0000,980601328736431_1059336520862911,About 40% of non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2tfI5JN #tobacco,2017-07-10T22:11:02+0000,Tony Sicre,you can do it if not for you for them............................
2017-07-09T22:00:21+0000,980601328736431_1059336520862911,About 40% of non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2tfI5JN #tobacco,2017-07-11T04:16:08+0000,Edward Lippiett,Well have Congress Bab the sell.  Of. Them
2017-07-09T22:00:21+0000,980601328736431_1059336520862911,About 40% of non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2tfI5JN #tobacco,2017-07-11T16:49:00+0000,Mayburn Miller,Air in our big cities is worse.
2017-07-09T22:00:21+0000,980601328736431_1059336520862911,About 40% of non-smokers in this country are exposed to toxic secondhand smoke. http://bit.ly/2tfI5JN #tobacco,2017-07-11T17:32:03+0000,Shane Glaze,if so they did so by choice. they chose to enter a smoking area they made that choice the same as I do to only frequent smoking buisnesses.
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-09T23:19:00+0000,Jeff D Snook,Give it up..enough propaganda.
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-10T05:14:19+0000,Thomas Hess,"Don't tax me, cunts."
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-10T21:35:49+0000,James Starkey,What a joke. Just as many non smokers get cancer as non smokers.
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-10T21:41:30+0000,Michael Myers,And there's about a million other things that are just as dangerous when you walk out that front door if not more dangerous
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-11T00:24:26+0000,Andy Adams,"Don't listen to antifa, they are morons."
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-11T01:00:18+0000,Hobert Himes,Who cares lol
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-11T02:14:41+0000,Richard Suchur,"I would assume crack is okay, though!"
2017-07-09T20:00:46+0000,980601328736431_1059281350868428,"Even if someone doesn't smoke, they could be breathing in the deadly mix by being around smokers. http://bit.ly/2tBGxfn #cigs",2017-07-11T15:28:44+0000,Mary Till,So very true and sad
2017-07-09T16:00:00+0000,980601328736431_1059158837547346,"Secondhand smoke causes 40,000+ US deaths per year. There is no safe level of exposure. http://bit.ly/2tfMSuO #tobacco",2017-07-10T16:00:37+0000,Suellen Poole,Sad...very true! 🤔
2017-07-09T16:00:00+0000,980601328736431_1059158837547346,"Secondhand smoke causes 40,000+ US deaths per year. There is no safe level of exposure. http://bit.ly/2tfMSuO #tobacco",2017-07-11T03:30:45+0000,Nancy Barrett,This is  so true had an aunt that died  from second  hand smoke never smoked herself not a quick death she suffered  for years when she did die she only weighed 69 lbs.  Quit smoking  for yourself  and your relatives
2017-07-09T16:00:00+0000,980601328736431_1059158837547346,"Secondhand smoke causes 40,000+ US deaths per year. There is no safe level of exposure. http://bit.ly/2tfMSuO #tobacco",2017-07-11T16:27:44+0000,Gaynell Watson,How many deaths does alcohol cause?
